t;segment;xs;x;y;b;H;W;Q;U;A
29808000.0;1;12241.0;1.13774;43.992670000000004;71.205;73.09;85.095;230.42;1.8161;126.88
29808000.0;1;11734.0;1.13201;43.99456;70.31;72.282;131.91;230.57;1.7376;132.7
29808000.0;1;11215.0;1.12581;43.99583;69.37100000000001;71.613;161.23;230.79;1.0765;214.38
29808000.0;1;10343.0;1.11572;43.99903;68.87899999999999;70.952;116.97;231.22;1.4485;159.62
29808000.0;1;9873.8;1.11419;44.00292;67.938;70.48;102.16;231.43;1.467;157.76
29808000.0;1;9387.9;1.1142;44.0072;66.665;70.22399999999999;94.029;231.63;1.1713;197.75
29808000.0;1;8867.5;1.1118700000000001;44.01145;67.708;69.732;88.6;231.81;1.8415;125.88
29808000.0;1;8279.1;1.1057;44.014179999999996;66.955;69.17699999999999;123.97;232.07;1.1873;195.46
29808000.0;1;7598.1;1.10261;44.01943;65.107;68.962;117.75;232.47;0.85039;273.36
29808000.0;1;7072.8;1.09636;44.01883;66.67699999999999;68.78699999999999;138.4;232.79;1.0242;227.28
29808000.0;1;6505.3;1.09159;44.01706;66.09100000000001;68.495;113.66;233.09;1.1599;200.96
29808000.0;1;5664.6;1.08279;44.02044;66.02;67.738;156.76;233.48;1.7846;130.83
29808000.0;1;5224.7;1.0786200000000001;44.02277;63.37;67.339;149.13;233.85;0.96875;241.4
29808000.0;1;4728.8;1.07724;44.02683;64.69;67.079;123.54;234.3;1.1486;203.99
29808000.0;1;4199.0;1.08257;44.03033;64.788;66.385;132.79;234.94;1.5327;153.29
29808000.0;1;3622.1;1.08629;44.033770000000004;62.114;66.044;91.771;235.5;0.90469;260.31
29808000.0;1;3092.3;1.0816299999999999;44.03716;63.123999999999995;65.77;126.56;235.93;0.9624799999999999;245.12
29808000.0;1;2621.6;1.0759;44.039;63.07;65.398;167.59;236.19;1.0575;223.34
29808000.0;1;1486.9;1.06428;44.04339;61.873000000000005;64.498;163.57;236.81;0.79884;296.44
29808000.0;1;1044.6;1.0637;44.04742;61.99;64.17399999999999;133.65;237.04;1.5093;157.05
29808000.0;1;552.09;1.0635;44.051840000000006;62.13;63.972;393.02;237.49;0.63289;375.25
29808000.0;1;0.0;1.06295;44.05679;60.31;63.927;284.47;238.21;0.37358;637.63
29894400.0;1;75245.0;1.42794;43.602940000000004;125.52;126.92;199.55;244.0;1.8499;131.9
29894400.0;1;74991.0;1.42499;43.6037;123.56;126.45;148.05;244.05;1.1902;205.05
29894400.0;1;74742.0;1.42208;43.60447;124.52;126.16;156.1;244.09;1.4926;163.53
29894400.0;1;74503.0;1.4193;43.6052;123.8;125.94;151.66;244.13;1.1612;210.24
29894400.0;1;74212.0;1.41609;43.606359999999995;123.51;125.71;138.3;244.19;1.2959;188.42
29894400.0;1;73988.0;1.41395;43.60764;122.41;125.61;130.53;244.22;1.0533;231.86
29894400.0;1;73761.0;1.4118;43.608940000000004;123.44;125.45;141.83;244.26;1.3263;184.16
29894400.0;1;73521.0;1.40959;43.6104;123.46;125.22;160.72;244.29;1.2531;194.95
29894400.0;1;73283.0;1.40753;43.61193;122.83;125.04;161.73;244.33;1.1531;211.9
29894400.0;1;73019.0;1.40545;43.61375;122.37;124.84;155.23;244.37;1.1937;204.71
29894400.0;1;72745.0;1.40357;43.6158;123.09;124.46;156.46;244.4;1.529;159.84
29894400.0;1;72507.0;1.4026100000000001;43.61782;120.1;124.41;118.45;244.42;1.0131;241.25
29894400.0;1;72256.0;1.40171;43.61998;120.82;124.36;132.95;244.43;0.8397;291.09
29894400.0;1;72046.0;1.4010799999999999;43.621809999999996;120.67;124.32;109.88;244.43;0.86059;284.03
29894400.0;1;71909.0;1.40091;43.62303;121.68;124.3;164.19;258.33;0.81487;317.03
29894400.0;1;71811.0;1.40088;43.623909999999995;122.08;124.25;153.57;258.34;1.0609;243.51
29894400.0;1;71718.0;1.40096;43.62474;121.9;124.21;137.55;258.34;1.0304;250.72
29894400.0;1;71410.0;1.40129;43.6275;121.72;124.1;159.26;258.35;0.93789;275.46
29894400.0;1;71131.0;1.40211;43.629940000000005;122.1;123.97;165.34;258.35;1.1;234.88
29894400.0;1;70632.0;1.40343;43.63432;122.05;123.38;154.94;258.36;1.7792;145.21
29894400.0;1;70143.0;1.40337;43.63867;120.15;122.73;151.3;258.37;1.184;218.22
29894400.0;1;69527.0;1.4018899999999999;43.6441;120.16;121.97;149.29;258.37;1.9015;135.88
29894400.0;1;69070.0;1.40111;43.64816;118.46;121.3;138.32;258.38;1.1515;224.39
29894400.0;1;68601.0;1.40403;43.6517;119.34;120.69;133.3;258.38;2.1269;121.48
29894400.0;1;68013.0;1.40665;43.65647;115.67;119.64;91.75;258.36;1.3825;186.87
29894400.0;1;67468.0;1.40582;43.66131;116.62;119.39;113.09;258.33;1.1503;224.58
29894400.0;1;67135.0;1.40375;43.66388;114.94;119.26;103.35;258.32;1.1096;232.81
29894400.0;1;66860.0;1.4014;43.66565;114.72;119.13;114.82;258.31;1.1387;226.85
29894400.0;1;66574.0;1.39819;43.66667;114.96;118.94;126.71;258.3;1.18;218.91
29894400.0;1;66287.0;1.39465;43.66686;117.11;118.75;178.53;258.3;1.271;203.22
29894400.0;1;65987.0;1.39093;43.66693;116.54;118.33;165.17;258.29;1.4093;183.27
29894400.0;1;65765.0;1.38818;43.66693;116.44;117.82;161.5;258.28;1.8235;141.64
29894400.0;1;65462.0;1.3845299999999998;43.66745;115.13;116.73;126.93;258.28;2.5158;102.66
29894400.0;1;65216.0;1.38198;43.668620000000004;113.04;116.12;98.443;258.26;1.7818;144.94
29894400.0;1;64898.0;1.37939;43.670770000000005;113.54;115.76;106.9;258.23;1.574;164.05
29894400.0;1;64510.0;1.37625;43.673429999999996;113.13;115.31;132.79;258.17;1.5289;168.86
29894400.0;1;64336.0;1.37491;43.674640000000004;111.7;115.28;130.11;258.14;1.0183;253.5
29894400.0;1;64026.0;1.37277;43.67696;112.85;115.12;130.35;258.08;1.2584;205.08
29894400.0;1;63768.0;1.37132;43.67902;111.59;115.01;106.31;258.03;1.1635;221.77
29894400.0;1;63521.0;1.37019;43.68108;109.45;115.0;112.11;258.0;0.71444;361.12
29894400.0;1;63243.0;1.3688200000000001;43.683370000000004;112.56;114.91;125.16;257.93;1.1494;224.4
29894400.0;1;63048.0;1.36812;43.68504;112.28;114.82;143.06;257.9;1.1151;231.28
29894400.0;1;62830.0;1.3675700000000002;43.68696;111.53;114.74;134.58;257.86;1.0234;251.96
29894400.0;1;62537.0;1.3674;43.6896;112.68;114.62;149.13;257.82;1.1636;221.58
29894400.0;1;62259.0;1.36761;43.69208;112.83;114.3;153.66;257.79;1.6074;160.38
29894400.0;1;61818.0;1.36828;43.696020000000004;112.07;113.43;142.84;257.73;1.7996;143.21
29894400.0;1;61542.0;1.3689200000000001;43.698440000000005;111.01;113.26;207.28;257.65;0.8588399999999999;300.0
29894400.0;1;61338.0;1.36824;43.7002;108.89;113.16;119.08;257.6;1.2153;211.97
29894400.0;1;61253.0;1.36786;43.70091;109.57;113.13;122.18;257.59;1.1622;221.64
29894400.0;1;61197.0;1.3676;43.70139;109.54;113.09;125.74;257.58;1.2131;212.34
29894400.0;1;60961.0;1.3664;43.70332;110.9;112.96;156.33;257.53;1.1947;215.57
29894400.0;1;60636.0;1.3638299999999999;43.705529999999996;110.52;112.48;145.6;257.47;1.7132;150.29
29894400.0;1;60352.0;1.36048;43.70628;109.63;111.89;120.97;257.41;1.5989;160.99
29894400.0;1;60057.0;1.3569799999999999;43.70706;109.26;111.52;127.93;257.34;1.4523;177.19
29894400.0;1;59754.0;1.3535;43.70807;109.38;111.12;143.31;257.25;1.7001;151.31
29894400.0;1;59496.0;1.3504;43.70865;108.7;110.93;182.58;257.12;1.0993;233.9
29894400.0;1;59146.0;1.34713;43.7107;108.18;110.79;126.96;263.15;0.98196;267.98
29894400.0;1;58931.0;1.34525;43.712070000000004;108.18;110.73;142.38;263.07;0.9716899999999999;270.73
29894400.0;1;58626.0;1.34285;43.71419;106.51;110.71;151.87;262.95;0.70511;372.93
29894400.0;1;58317.0;1.34188;43.71685;107.07;110.63;146.04;262.84;0.96588;272.13
29894400.0;1;58044.0;1.34281;43.719190000000005;108.67;110.4;155.51;262.75;1.5332;171.37
29894400.0;1;57538.0;1.34264;43.72337;108.06;109.57;144.33;262.56;1.6172;162.35
29894400.0;1;56930.0;1.33731;43.72712;106.51;108.85;179.72;262.29;1.3417;195.49
29894400.0;1;56325.0;1.33044;43.7293;107.02;108.15;201.48;262.06;1.7652;148.46
29894400.0;1;55925.0;1.32736;43.73202;105.41;107.25;108.28;261.88;1.6461;159.09
29894400.0;1;55516.0;1.32464;43.73513;103.44;107.16;105.87;261.7;0.9264700000000001;282.47
29894400.0;1;54717.0;1.3196299999999999;43.74086;105.21;106.75;163.43;261.3;1.4744;177.23
29894400.0;1;54328.0;1.31518;43.741929999999996;103.13;106.28;122.41;261.04;1.4532;179.63
29894400.0;1;53931.0;1.31172;43.74447;103.01;106.0;99.045;260.8;1.1718;222.57
29894400.0;1;53337.0;1.31203;43.74943;101.5;105.81;100.4;260.51;1.0548;246.98
29894400.0;1;52894.0;1.31389;43.75312;101.79;105.79;132.26;260.28;0.6375;408.28
29894400.0;1;52300.0;1.31731;43.75785;103.4;105.62;147.31;259.92;1.1991;216.76
29894400.0;1;51902.0;1.31971;43.760979999999996;103.5;105.29;160.65;259.69;1.416;183.4
29894400.0;1;51424.0;1.3221399999999999;43.7649;102.68;104.69;172.04;259.32;1.2695;204.27
29894400.0;1;51116.0;1.32445;43.76709;102.0;104.26;222.44;259.11;1.063;243.74
29894400.0;1;50603.0;1.3270899999999999;43.77122;101.58;103.22;143.8;258.73;2.0346;127.17
29894400.0;1;50208.0;1.32595;43.77433;98.03;102.86;103.32;295.65;1.245;237.46
29894400.0;1;49836.0;1.32139;43.77384;98.24;102.61;79.458;295.33;1.5942;185.25
29894400.0;1;49335.0;1.3153700000000002;43.77458;99.88;102.43;123.33;294.91;1.2481;236.29
29894400.0;1;48629.0;1.30759;43.77751;100.16;101.66;112.81;294.28;2.1193;138.86
29894400.0;1;48555.0;1.3067600000000001;43.7778;98.42;101.7;126.2;294.22;1.2419;236.92
29894400.0;1;48434.0;1.3053700000000001;43.77819;99.75;101.53;142.04;294.11;1.6539;177.82
29894400.0;1;47923.0;1.2993299999999999;43.77961;99.14;100.8;123.82;293.58;1.6209;181.12
29894400.0;1;47378.0;1.2928;43.78051;97.13;100.5;104.81;293.02;1.1817;247.96
29894400.0;1;46853.0;1.2891700000000001;43.78435;97.47;100.13;133.93;292.49;1.4985;195.18
29894400.0;1;46256.0;1.28834;43.78968;97.7;99.845;192.62;291.58;0.9890200000000001;294.82
29894400.0;1;45846.0;1.28564;43.79262;96.49;99.682;153.6;290.93;1.0803;269.3
29894400.0;1;45543.0;1.28196;43.79314;97.8;99.49;172.23;290.51;1.1968;242.73
29894400.0;1;44932.0;1.27484;43.7946;96.38;99.10799999999999;125.54;304.73;1.088;280.08
29894400.0;1;44419.0;1.2720799999999999;43.79857;96.49;98.86399999999999;141.98;304.24;1.0832;280.88
29894400.0;1;43901.0;1.27663;43.8017;96.24;98.505;454.13;303.24;0.7871100000000001;385.26
29894400.0;1;43421.0;1.28001;43.80506;95.85;98.189;356.94;301.9;0.7218100000000001;418.25
29894400.0;1;42812.0;1.27583;43.808890000000005;95.55;97.86200000000001;274.68;300.73;0.90905;330.82
29894400.0;1;42410.0;1.27109;43.8079;95.48;97.43700000000001;294.72;300.07;1.2457;240.88
29894400.0;1;41586.0;1.2615;43.8075;93.73;96.307;154.3;298.52;1.2103;246.64
29894400.0;1;40928.0;1.25655;43.81183;91.801;96.054;123.3;297.42;0.81396;365.4
29894400.0;1;40457.0;1.2550299999999999;43.81609;91.95100000000001;95.95;113.71;296.74;0.94483;314.07
29894400.0;1;39946.0;1.25625;43.82005;92.419;95.779;109.1;296.09;1.1488;257.73
29894400.0;1;39344.0;1.25994;43.82486;92.691;95.431;107.39;295.37;1.3854;213.2
29894400.0;1;38824.0;1.25555;43.828109999999995;91.604;95.132;106.63;294.75;1.2646;233.08
29894400.0;1;37531.0;1.2463;43.83445;91.344;94.177;107.24;293.29;1.216;241.2
29894400.0;1;35363.0;1.24365;43.849470000000004;90.02799999999999;91.99;166.53;290.1;1.7327;167.43
29894400.0;1;34739.0;1.24302;43.8547;87.65899999999999;91.149;104.37;289.45;1.2738;227.23
29894400.0;1;33736.0;1.2387;43.86271;87.31200000000001;90.626;103.01;288.58;1.3637;211.62
29894400.0;1;33112.0;1.23395;43.86708;87.45;90.125;118.25;288.06;1.5409;186.94
29894400.0;1;32221.0;1.2234200000000002;43.86844;85.307;89.023;113.13;287.23;1.5328;187.38
29894400.0;1;31462.0;1.21866;43.87423;85.169;88.51899999999999;154.38;286.43;1.1028;259.72
29894400.0;1;30426.0;1.21793;43.88325;85.443;87.87;123.4;285.22;1.3482;211.55
29894400.0;1;29733.0;1.21096;43.88605;84.81;87.09200000000001;117.5;284.63;1.5671;181.62
29894400.0;1;28616.0;1.2048;43.89266;82.935;86.116;118.82;283.69;1.1568;245.23
29894400.0;1;28174.0;1.20804;43.895590000000006;83.07;85.946;114.24;283.28;1.1475;246.87
29894400.0;1;27335.0;1.2090100000000001;43.9021;82.098;85.677;118.67;282.38;0.9697600000000001;291.18
29894400.0;1;26572.0;1.2046299999999999;43.90804;81.452;85.26700000000001;134.94;281.65;0.78246;359.96
29894400.0;1;24528.0;1.18794;43.91248;81.25;84.07600000000001;149.92;279.91;1.0964;255.3
29894400.0;1;22259.0;1.1894799999999999;43.93162;79.58800000000001;82.139;137.61;278.47;1.0572;263.39
29894400.0;1;20214.0;1.18757;43.9438;77.375;80.329;156.66;277.6;1.2803;216.82
29894400.0;1;17949.0;1.17215;43.953559999999996;75.932;78.584;184.41;276.89;0.85951;322.15
29894400.0;1;16332.0;1.16341;43.96622;73.288;77.133;108.44;276.5;1.4523;190.39
29894400.0;1;15476.0;1.16155;43.97357;73.696;76.46300000000001;141.88;276.39;1.1773;234.77
29894400.0;1;14047.0;1.15774;43.985640000000004;72.73;74.87899999999999;106.83;276.27;1.7238;160.27
29894400.0;1;13707.0;1.15448;43.9875;72.5;74.493;103.49;276.24;1.5547;177.68
29894400.0;1;13016.0;1.14636;43.98955;71.25;73.72800000000001;107.68;276.2;1.593;173.39
29894400.0;1;12626.0;1.14191;43.99095;70.17;73.585;90.85700000000001;276.18;1.156;238.91
29894400.0;1;12241.0;1.13774;43.992670000000004;71.205;73.23100000000001;85.23;276.16;1.9882;138.9
29894400.0;1;11734.0;1.13201;43.99456;70.31;72.405;135.86;276.13;1.8509;149.19
29894400.0;1;11215.0;1.12581;43.99583;69.37100000000001;71.78;162.65;276.12;1.143;241.56
29894400.0;1;10343.0;1.11572;43.99903;68.87899999999999;71.135;121.68;276.1;1.5222;181.38
29894400.0;1;9873.8;1.11419;44.00292;67.938;70.681;102.16;276.1;1.548;178.36
29894400.0;1;9387.9;1.1142;44.0072;66.665;70.418;95.196;276.1;1.2779;216.05
29894400.0;1;8867.5;1.1118700000000001;44.01145;67.708;69.899;90.71600000000001;276.1;1.9618;140.74
29894400.0;1;8279.1;1.1057;44.014179999999996;66.955;69.37;126.57;276.11;1.2563;219.78
29894400.0;1;7598.1;1.10261;44.01943;65.107;69.148;120.37;276.14;0.9341299999999999;295.61
29894400.0;1;7072.8;1.09636;44.01883;66.67699999999999;68.96;140.73;276.15;1.0986;251.36
29894400.0;1;6505.3;1.09159;44.01706;66.09100000000001;68.64699999999999;114.83;276.18;1.2649;218.34
29894400.0;1;5664.6;1.08279;44.02044;66.02;67.887;161.78;276.21;1.786;154.65
29894400.0;1;5224.7;1.0786200000000001;44.02277;63.37;67.545;162.77;276.23;1.0096;273.6
29894400.0;1;4728.8;1.07724;44.02683;64.69;67.274;129.39;276.26;1.2083;228.64
29894400.0;1;4199.0;1.08257;44.03033;64.788;66.589;133.46;276.29;1.5311;180.45
29894400.0;1;3622.1;1.08629;44.033770000000004;62.114;66.22;102.18;276.37;0.9969100000000001;277.22
29894400.0;1;3092.3;1.0816299999999999;44.03716;63.123999999999995;65.929;127.09;276.43;1.042;265.28
29894400.0;1;2621.6;1.0759;44.039;63.07;65.551;167.59;276.47;1.1105;248.95
29894400.0;1;1486.9;1.06428;44.04339;61.873000000000005;64.63600000000001;165.72;276.59;0.86631;319.27
29894400.0;1;1044.6;1.0637;44.04742;61.99;64.294;136.87;276.63;1.5946;173.48
29894400.0;1;552.09;1.0635;44.051840000000006;62.13;64.118;394.8;276.72;0.6391899999999999;432.92
29894400.0;1;0.0;1.06295;44.05679;60.31;64.075;285.68;276.85;0.40721999999999997;679.84
29980800.0;1;75245.0;1.42794;43.602940000000004;125.52;130.19;235.21;2120.0;2.5268;839.0
29980800.0;1;74991.0;1.42499;43.6037;123.56;129.88;167.19;2118.8;2.8403;745.98
29980800.0;1;74742.0;1.42208;43.60447;124.52;129.64;171.91;2117.9;2.8819;734.89
29980800.0;1;74503.0;1.4193;43.6052;123.8;129.53;171.2;2117.0;2.6428;801.02
29980800.0;1;74212.0;1.41609;43.606359999999995;123.51;129.29;181.01;2115.8;2.7864;759.31
29980800.0;1;73988.0;1.41395;43.60764;122.41;129.12;175.19;2114.9;2.7619;765.75
29980800.0;1;73761.0;1.4118;43.608940000000004;123.44;128.9;168.46;2114.0;2.9058;727.51
29980800.0;1;73521.0;1.40959;43.6104;123.46;128.78;172.96;2113.1;2.6832;787.54
29980800.0;1;73283.0;1.40753;43.61193;122.83;128.67;174.09;2112.2;2.5596;825.19
29980800.0;1;73019.0;1.40545;43.61375;122.37;128.5;174.12;2111.1;2.5919;814.51
29980800.0;1;72745.0;1.40357;43.6158;123.09;128.25;171.34;2109.9;2.6924;783.64
29980800.0;1;72507.0;1.4026100000000001;43.61782;120.1;128.02;145.24;2109.1;2.9068;725.56
29980800.0;1;72256.0;1.40171;43.61998;120.82;127.94;144.77;2108.3;2.6644;791.28
29980800.0;1;72046.0;1.4010799999999999;43.621809999999996;120.67;127.92;284.35;2106.6;2.1558;977.17
29980800.0;1;71909.0;1.40091;43.62303;121.68;127.84;175.6;2155.8;2.3325;924.26
29980800.0;1;71811.0;1.40088;43.623909999999995;122.08;127.73;168.79;2155.4;2.6668;808.23
29980800.0;1;71718.0;1.40096;43.62474;121.9;127.6;162.97;2154.9;2.8828;747.51
29980800.0;1;71410.0;1.40129;43.6275;121.72;127.5;337.11;2151.9;2.1778;988.08
29980800.0;1;71131.0;1.40211;43.629940000000005;122.1;127.13;220.89;2149.4;2.7172;791.03
29980800.0;1;70632.0;1.40343;43.63432;122.05;126.41;211.46;2146.4;3.3075;648.97
29980800.0;1;70143.0;1.40337;43.63867;120.15;125.99;166.49;2143.5;2.9026;738.45
29980800.0;1;69527.0;1.4018899999999999;43.6441;120.16;125.24;232.91;2138.0;3.0112;710.03
29980800.0;1;69070.0;1.40111;43.64816;118.46;125.0;236.37;2133.9;2.4192;882.06
29980800.0;1;68601.0;1.40403;43.6517;119.34;124.26;159.97;2130.9;3.3588;634.41
29980800.0;1;68013.0;1.40665;43.65647;115.67;123.45;118.75;2128.9;3.5983;591.63
29980800.0;1;67468.0;1.40582;43.66131;116.62;123.02;140.42;2127.3;3.1045;685.23
29980800.0;1;67135.0;1.40375;43.66388;114.94;122.52;182.11;2125.5;3.1348;678.05
29980800.0;1;66860.0;1.4014;43.66565;114.72;122.62;579.77;2123.1;1.3208;1607.4
29980800.0;1;66574.0;1.39819;43.66667;114.96;122.27;534.67;2119.3;1.9744;1073.4
29980800.0;1;66287.0;1.39465;43.66686;117.11;121.64;292.31;2115.9;2.7051;782.2
29980800.0;1;65987.0;1.39093;43.66693;116.54;121.0;239.12;2114.1;3.0837;685.57
29980800.0;1;65765.0;1.38818;43.66693;116.44;120.47;211.11;2113.1;3.3757;625.98
29980800.0;1;65462.0;1.3845299999999998;43.66745;115.13;119.99;164.75;2111.9;3.4458;612.9
29980800.0;1;65216.0;1.38198;43.668620000000004;113.04;119.61;132.11;2111.1;3.8346;550.53
29980800.0;1;64898.0;1.37939;43.670770000000005;113.54;119.1;226.91;2109.8;3.3324;633.11
29980800.0;1;64510.0;1.37625;43.673429999999996;113.13;119.07;571.3;2106.5;1.489;1414.7
29980800.0;1;64336.0;1.37491;43.674640000000004;111.7;118.85;457.29;2104.5;1.9683;1069.2
29980800.0;1;64026.0;1.37277;43.67696;112.85;118.6;330.64;2102.1;2.2063;952.78
29980800.0;1;63768.0;1.37132;43.67902;111.59;118.28;256.5;2100.4;2.528;830.84
29980800.0;1;63521.0;1.37019;43.68108;109.45;118.06;275.25;2098.7;2.4402;860.05
29980800.0;1;63243.0;1.3688200000000001;43.683370000000004;112.56;117.99;316.6;2097.1;2.0503;1022.8
29980800.0;1;63048.0;1.36812;43.68504;112.28;117.99;395.78;2095.6;1.5798;1326.5
29980800.0;1;62830.0;1.3675700000000002;43.68696;111.53;117.95;483.57;2093.6;1.3974;1498.2
29980800.0;1;62537.0;1.3674;43.6896;112.68;117.75;359.61;2090.9;1.909;1095.3
29980800.0;1;62259.0;1.36761;43.69208;112.83;117.18;196.71;2088.8;3.1971;653.34
29980800.0;1;61818.0;1.36828;43.696020000000004;112.07;116.64;193.14;2086.7;3.0935;674.55
29980800.0;1;61542.0;1.3689200000000001;43.698440000000005;111.01;116.76;242.19;2085.4;1.896;1099.9
29980800.0;1;61338.0;1.36824;43.7002;108.89;116.36;157.15;2084.4;3.1276;666.44
29980800.0;1;61253.0;1.36786;43.70091;109.57;116.26;150.76;2084.1;3.1729;656.84
29980800.0;1;61197.0;1.3676;43.70139;109.54;116.2;173.02;2083.9;3.1571;660.05
29980800.0;1;60961.0;1.3664;43.70332;110.9;116.25;485.88;2081.7;1.9835;1049.5
29980800.0;1;60636.0;1.3638299999999999;43.705529999999996;110.52;115.82;414.8;2076.9;2.3168;896.44
29980800.0;1;60352.0;1.36048;43.70628;109.63;115.37;346.84;2073.4;2.5976;798.18
29980800.0;1;60057.0;1.3569799999999999;43.70706;109.26;114.81;277.94;2071.2;2.8465;727.63
29980800.0;1;59754.0;1.3535;43.70807;109.38;114.9;474.77;2068.6;1.4265;1450.1
29980800.0;1;59496.0;1.3504;43.70865;108.7;114.73;238.41;2066.6;1.9462;1061.9
29980800.0;1;59146.0;1.34713;43.7107;108.18;114.47;195.14;2083.5;2.4304;857.25
29980800.0;1;58931.0;1.34525;43.712070000000004;108.18;114.33;259.26;2082.5;2.4125;863.22
29980800.0;1;58626.0;1.34285;43.71419;106.51;114.21;598.19;2079.3;1.8029;1153.3
29980800.0;1;58317.0;1.34188;43.71685;107.07;113.97;679.93;2073.8;1.7363;1194.4
29980800.0;1;58044.0;1.34281;43.719190000000005;108.67;113.52;388.74;2068.6;2.3842;867.62
29980800.0;1;57538.0;1.34264;43.72337;108.06;112.95;340.79;2056.8;2.5281;813.57
29980800.0;1;56930.0;1.33731;43.72712;106.51;112.75;891.24;2040.3;1.272;1604.0
29980800.0;1;56325.0;1.33044;43.7293;107.02;112.22;553.63;2025.1;1.8392;1101.1
29980800.0;1;55925.0;1.32736;43.73202;105.41;111.88;513.38;2019.7;2.1443;941.9
29980800.0;1;55516.0;1.32464;43.73513;103.44;111.48;167.74;2014.7;2.3678;850.88
29980800.0;1;54717.0;1.3196299999999999;43.74086;105.21;111.09;609.02;2005.9;1.6158;1241.4
29980800.0;1;54328.0;1.31518;43.741929999999996;103.13;110.64;313.05;1998.8;2.3257;859.45
29980800.0;1;53931.0;1.31172;43.74447;103.01;110.08;292.49;1993.2;2.6101;763.65
29980800.0;1;53337.0;1.31203;43.74943;101.5;109.31;138.17;1989.7;3.0678;648.56
29980800.0;1;52894.0;1.31389;43.75312;101.79;109.26;194.43;1987.5;2.2122;898.43
29980800.0;1;52300.0;1.31731;43.75785;103.4;108.81;453.15;1983.1;2.0686;958.69
29980800.0;1;51902.0;1.31971;43.760979999999996;103.5;108.41;532.22;1979.4;1.8957;1044.1
29980800.0;1;51424.0;1.3221399999999999;43.7649;102.68;107.99;678.23;1973.1;1.5055;1310.6
29980800.0;1;51116.0;1.32445;43.76709;102.0;107.76;1392.9;1967.8;1.0024;1963.2
29980800.0;1;50603.0;1.3270899999999999;43.77122;101.58;107.52;1920.4;1950.9;0.73161;2666.6
29980800.0;1;50208.0;1.32595;43.77433;98.03;107.23;1500.2;2188.7;1.228;1782.3
29980800.0;1;49836.0;1.32139;43.77384;98.24;106.95;1386.9;2176.5;1.366;1593.3
29980800.0;1;49335.0;1.3153700000000002;43.77458;99.88;106.42;928.27;2159.3;1.9156;1127.2
29980800.0;1;48629.0;1.30759;43.77751;100.16;105.62;259.55;2143.2;2.7759;772.07
29980800.0;1;48555.0;1.3067600000000001;43.7778;98.42;105.62;350.48;2142.1;2.413;887.75
29980800.0;1;48434.0;1.3053700000000001;43.77819;99.75;105.52;315.4;2140.4;2.3509;910.46
29980800.0;1;47923.0;1.2993299999999999;43.77961;99.14;105.05;394.61;2135.1;2.2492;949.28
29980800.0;1;47378.0;1.2928;43.78051;97.13;104.47;253.87;2131.1;2.421;880.28
29980800.0;1;46853.0;1.2891700000000001;43.78435;97.47;104.22;672.49;2126.3;1.4276;1489.4
29980800.0;1;46256.0;1.28834;43.78968;97.7;103.96;569.47;2119.9;1.343;1578.5
29980800.0;1;45846.0;1.28564;43.79262;96.49;103.73;662.54;2115.3;1.5939;1327.2
29980800.0;1;45543.0;1.28196;43.79314;97.8;103.54;810.11;2111.1;1.299;1625.1
29980800.0;1;44932.0;1.27484;43.7946;96.38;102.7;461.17;2141.5;2.0875;1025.9
29980800.0;1;44419.0;1.2720799999999999;43.79857;96.49;102.15;1087.5;2135.0;1.2256;1742.0
29980800.0;1;43901.0;1.27663;43.8017;96.24;101.89;1095.8;2126.0;0.86469;2458.7
29980800.0;1;43421.0;1.28001;43.80506;95.85;101.76;953.75;2118.0;0.8589899999999999;2465.7
29980800.0;1;42812.0;1.27583;43.808890000000005;95.55;101.53;921.91;2108.7;1.1138;1893.2
29980800.0;1;42410.0;1.27109;43.8079;95.48;101.37;971.57;2103.4;1.0624;1979.9
29980800.0;1;41586.0;1.2615;43.8075;93.73;101.08;1005.5;2092.4;1.0684;1958.4
29980800.0;1;40928.0;1.25655;43.81183;91.801;100.83;693.91;2081.1;1.4918;1395.1
29980800.0;1;40457.0;1.2550299999999999;43.81609;91.95100000000001;100.7;1058.6;2073.6;1.3049;1589.1
29980800.0;1;39946.0;1.25625;43.82005;92.419;100.31;1227.0;2067.6;1.3432;1539.4
29980800.0;1;39344.0;1.25994;43.82486;92.691;99.969;1474.4;2060.1;1.0802;1907.2
29980800.0;1;38824.0;1.25555;43.828109999999995;91.604;99.274;1634.6;2050.4;1.0989;1865.8
29980800.0;1;37531.0;1.2463;43.83445;91.344;97.249;256.34;2022.7;3.1998;632.14
29980800.0;1;35363.0;1.24365;43.849470000000004;90.02799999999999;96.09100000000001;490.41;1955.5;1.859;1051.9
29980800.0;1;34739.0;1.24302;43.8547;87.65899999999999;95.645;472.6;1931.4;2.2281;866.85
29980800.0;1;33736.0;1.2387;43.86271;87.31200000000001;94.686;814.4;1911.7;1.9793;965.86
29980800.0;1;33112.0;1.23395;43.86708;87.45;94.025;582.34;1890.5;1.7698;1068.2
29980800.0;1;32221.0;1.2234200000000002;43.86844;85.307;92.81700000000001;187.69;1850.3;2.5998;711.73
29980800.0;1;31462.0;1.21866;43.87423;85.169;92.241;403.76;1831.5;1.4471;1265.7
29980800.0;1;30426.0;1.21793;43.88325;85.443;91.45299999999999;243.98;1796.1;2.0903;859.26
29980800.0;1;29733.0;1.21096;43.88605;84.81;90.928;543.73;1787.3;1.8865;947.4
